time,date,Q,C,C_interp,Q_interp,phase,step_days,site
1377,2017-05-17,2.6567,0.23945,FALSE,FALSE,post,7,fernow_WS-5
1378,2017-05-24,6.6764,0.230415,FALSE,FALSE,post,7,fernow_WS-5
1379,2017-05-31,2.98,0.169422,FALSE,FALSE,post,7,fernow_WS-5
1380,2017-06-07,0.7104,0.21912,FALSE,FALSE,post,7,fernow_WS-5
1381,2017-06-14,2.508,0.289148,FALSE,FALSE,post,7,fernow_WS-5
1382,2017-06-21,10.2536,0.230415,FALSE,FALSE,post,7,fernow_WS-5
1383,2017-06-28,1.2113,0.23945,FALSE,FALSE,post,7,fernow_WS-5
1384,2017-07-05,1.7964,0.259781,FALSE,FALSE,post,7,fernow_WS-5
1385,2017-07-12,6.5054,0.250745,FALSE,FALSE,post,7,fernow_WS-5
1386,2017-07-19,2.4851,0.259781,FALSE,FALSE,post,7,fernow_WS-5
1387,2017-07-26,51.8469,0.210084,FALSE,FALSE,post,7,fernow_WS-5
1388,2017-08-02,2.9854,0.230415,FALSE,FALSE,post,7,fernow_WS-5
1389,2017-08-09,4.7433,0.289148,FALSE,FALSE,post,7,fernow_WS-5
1390,2017-08-16,5.2887,0.21912,FALSE,FALSE,post,7,fernow_WS-5
1391,2017-08-23,1.9331,0.210084,FALSE,FALSE,post,7,fernow_WS-5
1392,2017-08-30,2.4851,0.411132,FALSE,FALSE,post,7,fernow_WS-5
1393,2017-09-06,8.781,0.201048,FALSE,FALSE,post,7,fernow_WS-5
1394,2017-09-13,1.012,0.189753,FALSE,FALSE,post,7,fernow_WS-5
1395,2017-09-20,0.4377,0.149092,FALSE,FALSE,post,7,fernow_WS-5
1396,2017-09-27,0.1758,0.114078,TRUE,FALSE,post,7,fernow_WS-5
1397,2017-10-04,0.8579,0.079064,FALSE,FALSE,post,7,fernow_WS-5
1398,2017-10-11,0.5906,0.210084,TRUE,FALSE,post,7,fernow_WS-5
1399,2017-10-18,3.5206,0.341104,FALSE,FALSE,post,7,fernow_WS-5
1400,2017-10-25,12.2498,0.210084,FALSE,FALSE,post,7,fernow_WS-5
1401,2017-11-01,23.3787,0.250745,FALSE,FALSE,post,7,fernow_WS-5
1402,2017-11-08,14.2395,0.169422,FALSE,FALSE,post,7,fernow_WS-5
1403,2017-11-15,6.7275,0.201048,FALSE,FALSE,post,7,fernow_WS-5
1404,2017-11-22,4.5723,0.201048,FALSE,FALSE,post,7,fernow_WS-5
1405,2017-11-29,1.7513,0.21912,FALSE,FALSE,post,7,fernow_WS-5
1406,2017-12-06,2.1101,0.259781,FALSE,FALSE,post,7,fernow_WS-5
1407,2017-12-13,1.5755,0.271076,FALSE,FALSE,post,7,fernow_WS-5
1408,2017-12-20,15.8601,0.230415,FALSE,FALSE,post,7,fernow_WS-5
1409,2017-12-27,4.6747,0.23945,FALSE,FALSE,post,7,fernow_WS-5
1410,2018-01-03,2.0469,0.300443,FALSE,FALSE,post,7,fernow_WS-5
1411,2018-01-10,32.8641,0.23945,FALSE,FALSE,post,7,fernow_WS-5
1412,2018-01-17,6.4488,0.259781,FALSE,FALSE,post,7,fernow_WS-5
1413,2018-01-24,15.4514,0.230415,FALSE,FALSE,post,7,fernow_WS-5
1414,2018-01-31,13.6941,0.210084,FALSE,FALSE,post,7,fernow_WS-5
1415,2018-02-07,49.9078,0.250745,FALSE,FALSE,post,7,fernow_WS-5
1416,2018-02-14,47.4167,0.201048,FALSE,FALSE,post,7,fernow_WS-5
1417,2018-02-21,25.3112,0.189753,FALSE,FALSE,post,7,fernow_WS-5
1418,2018-02-28,12.9771,0.189753,FALSE,FALSE,post,7,fernow_WS-5
1419,2018-03-07,6.5006,0.21912,FALSE,FALSE,post,7,fernow_WS-5
1420,2018-03-14,6.438,0.230415,FALSE,FALSE,post,7,fernow_WS-5
1421,2018-03-21,12.8013,0.201048,FALSE,FALSE,post,7,fernow_WS-5
1422,2018-03-28,43.7883,0.201048,FALSE,FALSE,post,7,fernow_WS-5
1423,2018-04-04,14.5514,0.189753,FALSE,FALSE,post,7,fernow_WS-5
1424,2018-04-11,30.4988,0.429204,FALSE,FALSE,post,7,fernow_WS-5
1425,2018-04-18,15.6272,0.169422,FALSE,FALSE,post,7,fernow_WS-5
1426,2018-04-25,10.2987,0.169422,FALSE,FALSE,post,7,fernow_WS-5
1427,2018-05-02,16.2924,0.201048,FALSE,FALSE,post,7,fernow_WS-5
1428,2018-05-09,7.0635,0.169422,FALSE,FALSE,post,7,fernow_WS-5
1429,2018-05-16,39.8584,0.180717,FALSE,FALSE,post,7,fernow_WS-5
1430,2018-05-23,10.4408,0.201048,FALSE,FALSE,post,7,fernow_WS-5
1431,2018-05-30,56.896,0.189753,FALSE,FALSE,post,7,fernow_WS-5
1432,2018-06-06,4.2767,0.204436,TRUE,FALSE,post,7,fernow_WS-5
1433,2018-06-13,2.0535,0.21912,FALSE,FALSE,post,7,fernow_WS-5
1434,2018-06-20,5.2767,0.230415,FALSE,FALSE,post,7,fernow_WS-5
1435,2018-06-27,11.7315,0.230415,FALSE,FALSE,post,7,fernow_WS-5
1436,2018-07-04,1.797,0.259781,FALSE,FALSE,post,7,fernow_WS-5
1437,2018-07-11,5.0786,0.23945,FALSE,FALSE,post,7,fernow_WS-5
1438,2018-07-18,4.1395,0.23945,FALSE,FALSE,post,7,fernow_WS-5
1439,2018-07-25,2.0589,0.28011200000000003,FALSE,FALSE,post,7,fernow_WS-5
1440,2018-08-01,10.1795,0.21912,FALSE,FALSE,post,7,fernow_WS-5
1441,2018-08-08,2.6164,0.28011200000000003,FALSE,FALSE,post,7,fernow_WS-5
1442,2018-08-15,7.0123,0.21912,FALSE,FALSE,post,7,fernow_WS-5
1443,2018-08-22,6.7908,0.201048,FALSE,FALSE,post,7,fernow_WS-5
1444,2018-08-29,1.4268,0.201048,FALSE,FALSE,post,7,fernow_WS-5
1445,2018-09-05,13.2444,0.230415,FALSE,FALSE,post,7,fernow_WS-5
1446,2018-09-12,6.4771,0.320773,FALSE,FALSE,post,7,fernow_WS-5
1447,2018-09-19,19.3693,0.271076,FALSE,FALSE,post,7,fernow_WS-5
1448,2018-09-26,38.3353,0.201048,FALSE,FALSE,post,7,fernow_WS-5
1449,2018-10-03,14.4111,0.169422,FALSE,FALSE,post,7,fernow_WS-5
1450,2018-10-10,18.0268,0.230415,FALSE,FALSE,post,7,fernow_WS-5
1451,2018-10-17,10.9302,0.180717,FALSE,FALSE,post,7,fernow_WS-5
1452,2018-10-24,17.2538,0.35014,FALSE,FALSE,post,7,fernow_WS-5
1453,2018-10-31,10.9356,0.13102,FALSE,FALSE,post,7,fernow_WS-5
1454,2018-11-07,22.3944,0.210084,FALSE,FALSE,post,7,fernow_WS-5
1455,2018-11-14,20.8822,0.201048,FALSE,FALSE,post,7,fernow_WS-5
1456,2018-11-21,13.779,0.230415,FALSE,FALSE,post,7,fernow_WS-5
1457,2018-11-28,11.6237,0.230415,FALSE,FALSE,post,7,fernow_WS-5
1458,2018-12-05,6.1297,0.259781,FALSE,FALSE,post,7,fernow_WS-5
1459,2018-12-12,19.226,0.28011200000000003,FALSE,FALSE,post,7,fernow_WS-5
1460,2018-12-19,15.7975,0.287211,TRUE,FALSE,post,7,fernow_WS-5
1461,2018-12-26,18.6415,0.294311,TRUE,FALSE,post,7,fernow_WS-5
1462,2019-01-02,10.4011,0.301411,TRUE,FALSE,post,7,fernow_WS-5
1463,2019-01-09,6.4711,0.30851,TRUE,FALSE,post,7,fernow_WS-5
1464,2019-01-16,29.736,0.31561,TRUE,FALSE,post,7,fernow_WS-5
1465,2019-01-23,21.235,0.32271,TRUE,FALSE,post,7,fernow_WS-5
1466,2019-01-30,5.2767,0.329809,FALSE,FALSE,post,7,fernow_WS-5
1467,2019-02-06,23.1283,0.300443,FALSE,FALSE,post,7,fernow_WS-5
1468,2019-02-13,14.2395,0.289148,FALSE,FALSE,post,7,fernow_WS-5
1469,2019-02-20,41.3086,0.329809,FALSE,FALSE,post,7,fernow_WS-5
1470,2019-02-27,9.3427,0.289148,FALSE,FALSE,post,7,fernow_WS-5
1471,2019-03-06,13.7055,0.271076,FALSE,FALSE,post,7,fernow_WS-5
1472,2019-03-13,5.9311,0.320773,FALSE,FALSE,post,7,fernow_WS-5
1473,2019-03-20,3.343,0.289148,FALSE,FALSE,post,7,fernow_WS-5
