time,date,Q,C,C_interp,Q_interp,phase,step_days,site
32,1983-08-23,0.8936,0.72927,TRUE,FALSE,pre,7,fernow_WS-3
33,1983-08-30,1.1605,0.735218,TRUE,FALSE,pre,7,fernow_WS-3
34,1983-09-06,0.3264,0.741167,TRUE,FALSE,pre,7,fernow_WS-3
35,1983-09-13,0.3853,0.747116,TRUE,FALSE,pre,7,fernow_WS-3
36,1983-09-20,0.2941,0.753064,TRUE,FALSE,pre,7,fernow_WS-3
37,1983-09-27,0.2357,0.759013,FALSE,FALSE,pre,7,fernow_WS-3
38,1983-10-04,0.1547,0.770308,FALSE,FALSE,pre,7,fernow_WS-3
39,1983-10-11,0.3751,0.707057,TRUE,FALSE,pre,7,fernow_WS-3
40,1983-10-18,3.1686,0.643805,TRUE,FALSE,pre,7,fernow_WS-3
41,1983-10-25,2.0716,0.580554,FALSE,FALSE,pre,7,fernow_WS-3
42,1983-11-01,3.3023,0.510526,FALSE,FALSE,pre,7,fernow_WS-3
43,1983-11-08,6.68,0.56926,FALSE,FALSE,pre,7,fernow_WS-3
44,1983-11-15,14.0876,0.630252,FALSE,FALSE,pre,7,fernow_WS-3
45,1983-11-22,13.0071,0.519562,FALSE,FALSE,pre,7,fernow_WS-3
46,1983-11-29,16.5185,0.709316,FALSE,FALSE,pre,7,fernow_WS-3
47,1983-12-06,23.6479,0.670913,FALSE,FALSE,pre,7,fernow_WS-3
48,1983-12-13,7.4886,0.519562,FALSE,FALSE,pre,7,fernow_WS-3
49,1983-12-20,6.3967,0.510526,FALSE,FALSE,pre,7,fernow_WS-3
50,1983-12-27,9.5013,0.478901,FALSE,FALSE,pre,7,fernow_WS-3
51,1984-01-03,3.1363,0.530857,FALSE,FALSE,pre,7,fernow_WS-3
52,1984-01-10,1.5951,0.539893,FALSE,FALSE,pre,7,fernow_WS-3
53,1984-01-17,1.1503,0.580554,FALSE,FALSE,pre,7,fernow_WS-3
54,1984-01-24,8.8916,0.688985,FALSE,FALSE,pre,7,fernow_WS-3
55,1984-01-31,6.7928,0.539893,FALSE,FALSE,pre,7,fernow_WS-3
56,1984-02-07,11.518,0.539893,FALSE,FALSE,pre,7,fernow_WS-3
57,1984-02-14,24.461,0.849371,FALSE,FALSE,pre,7,fernow_WS-3
58,1984-02-21,14.2055,0.56926,FALSE,FALSE,pre,7,fernow_WS-3
59,1984-02-28,6.7061,0.56022400000000006,FALSE,FALSE,pre,7,fernow_WS-3
60,1984-03-06,11.4976,0.56022400000000006,FALSE,FALSE,pre,7,fernow_WS-3
61,1984-03-13,17.1339,0.56926,FALSE,FALSE,pre,7,fernow_WS-3
62,1984-03-20,28.5872,0.539893,FALSE,FALSE,pre,7,fernow_WS-3
63,1984-03-27,19.7188,0.580554,FALSE,FALSE,pre,7,fernow_WS-3
64,1984-04-03,24.8146,0.499232,FALSE,FALSE,pre,7,fernow_WS-3
65,1984-04-10,14.7835,0.510526,FALSE,FALSE,pre,7,fernow_WS-3
66,1984-04-17,18.0756,0.530857,FALSE,FALSE,pre,7,fernow_WS-3
67,1984-04-24,15.8329,0.56926,FALSE,FALSE,pre,7,fernow_WS-3
68,1984-05-01,10.7167,0.429204,FALSE,FALSE,pre,7,fernow_WS-3
69,1984-05-08,13.2796,0.499232,FALSE,FALSE,pre,7,fernow_WS-3
70,1984-05-15,4.2073,0.490196,FALSE,FALSE,pre,7,fernow_WS-3
71,1984-05-22,1.7764,0.580554,FALSE,FALSE,pre,7,fernow_WS-3
72,1984-05-29,1.3548,0.639288,FALSE,FALSE,pre,7,fernow_WS-3
73,1984-06-05,0.7117,0.759013,FALSE,FALSE,pre,7,fernow_WS-3
74,1984-06-12,0.6482,0.799674,TRUE,FALSE,pre,7,fernow_WS-3
75,1984-06-19,0.9525,0.840336,FALSE,FALSE,pre,7,fernow_WS-3
76,1984-06-26,1.0426,0.840336,FALSE,FALSE,pre,7,fernow_WS-3
77,1984-07-03,3.4145,0.820005,FALSE,FALSE,pre,7,fernow_WS-3
78,1984-07-10,19.9597,0.709316,FALSE,FALSE,pre,7,fernow_WS-3
79,1984-07-17,1.7288,0.519562,FALSE,FALSE,pre,7,fernow_WS-3
80,1984-07-24,1.3973,0.58959,FALSE,FALSE,pre,7,fernow_WS-3
81,1984-07-31,1.1242,0.630252,FALSE,FALSE,pre,7,fernow_WS-3
82,1984-08-07,37.5967,0.609921,FALSE,FALSE,pre,7,fernow_WS-3
83,1984-08-14,13.3437,0.469865,FALSE,FALSE,pre,7,fernow_WS-3
84,1984-08-21,3.7783,0.469865,FALSE,FALSE,pre,7,fernow_WS-3
85,1984-08-28,1.4081,0.469865,FALSE,FALSE,pre,7,fernow_WS-3
86,1984-09-04,1.3055,0.519562,FALSE,FALSE,pre,7,fernow_WS-3
87,1984-09-11,0.604,0.609921,FALSE,FALSE,pre,7,fernow_WS-3
88,1984-09-18,0.3366,0.650582,FALSE,FALSE,pre,7,fernow_WS-3
89,1984-09-25,0.7763,0.759013,FALSE,FALSE,pre,7,fernow_WS-3
90,1984-10-02,0.6528,0.56022400000000006,FALSE,FALSE,pre,7,fernow_WS-3
91,1984-10-09,0.3581,0.659618,FALSE,FALSE,pre,7,fernow_WS-3
92,1984-10-16,2.0608,0.618957,FALSE,FALSE,pre,7,fernow_WS-3
93,1984-10-23,14.8651,0.56926,FALSE,FALSE,pre,7,fernow_WS-3
94,1984-10-30,9.3189,0.460829,FALSE,FALSE,pre,7,fernow_WS-3
95,1984-11-06,7.3594,0.56926,FALSE,FALSE,pre,7,fernow_WS-3
96,1984-11-13,7.5521,0.564742,TRUE,FALSE,pre,7,fernow_WS-3
97,1984-11-20,8.1782,0.56022400000000006,FALSE,FALSE,pre,7,fernow_WS-3
98,1984-11-27,19.6922,0.54554,TRUE,FALSE,pre,7,fernow_WS-3
99,1984-12-04,7.4348,0.530857,FALSE,FALSE,pre,7,fernow_WS-3
100,1984-12-11,11.3689,0.52521,TRUE,FALSE,pre,7,fernow_WS-3
101,1984-12-18,17.0154,0.519562,FALSE,FALSE,pre,7,fernow_WS-3
102,1984-12-25,14.9552,0.56022400000000006,FALSE,FALSE,pre,7,fernow_WS-3
103,1985-01-01,7.2263,0.593355,TRUE,FALSE,pre,7,fernow_WS-3
104,1985-01-08,4.4322,0.626487,TRUE,FALSE,pre,7,fernow_WS-3
105,1985-01-15,3.2491,0.659618,FALSE,FALSE,pre,7,fernow_WS-3
106,1985-01-22,2.5363,0.626487,TRUE,FALSE,pre,7,fernow_WS-3
107,1985-01-29,5.4165,0.593355,TRUE,FALSE,pre,7,fernow_WS-3
108,1985-02-05,6.0482,0.56022400000000006,FALSE,FALSE,pre,7,fernow_WS-3
109,1985-02-12,4.7637,0.599756,TRUE,FALSE,pre,7,fernow_WS-3
110,1985-02-19,34.6468,0.639288,FALSE,FALSE,pre,7,fernow_WS-3
111,1985-02-26,20.3614,0.840336,FALSE,FALSE,pre,7,fernow_WS-3
112,1985-03-05,4.3308,0.805322,TRUE,FALSE,pre,7,fernow_WS-3
113,1985-03-12,22.0902,0.770308,FALSE,FALSE,pre,7,fernow_WS-3
114,1985-03-19,6.0273,0.410002,TRUE,FALSE,pre,7,fernow_WS-3
115,1985-03-26,12.1662,0.049697,FALSE,FALSE,pre,7,fernow_WS-3
116,1985-04-02,8.1465,0.294795,TRUE,FALSE,pre,7,fernow_WS-3
117,1985-04-09,6.1876,0.539893,FALSE,FALSE,pre,7,fernow_WS-3
118,1985-04-16,13.8043,0.52521,TRUE,FALSE,pre,7,fernow_WS-3
119,1985-04-23,2.7244,0.510526,FALSE,FALSE,pre,7,fernow_WS-3
120,1985-04-30,14.9229,0.510526,TRUE,FALSE,pre,7,fernow_WS-3
121,1985-05-07,2.9544,0.510526,FALSE,FALSE,pre,7,fernow_WS-3
122,1985-05-14,1.4234,0.665266,TRUE,FALSE,pre,7,fernow_WS-3
123,1985-05-21,5.8975,0.820005,FALSE,FALSE,pre,7,fernow_WS-3
124,1985-05-28,17.1441,0.684467,TRUE,FALSE,pre,7,fernow_WS-3
125,1985-06-04,15.4,0.548929,FALSE,FALSE,pre,7,fernow_WS-3
126,1985-06-11,10.5824,0.564742,TRUE,FALSE,pre,7,fernow_WS-3
127,1985-06-18,7.1243,0.580554,FALSE,FALSE,pre,7,fernow_WS-3
128,1985-06-25,1.4613,0.620086,TRUE,FALSE,pre,7,fernow_WS-3
129,1985-07-02,1.4715,0.659618,FALSE,FALSE,pre,7,fernow_WS-3
130,1985-07-09,36.9808,0.585072,TRUE,FALSE,pre,7,fernow_WS-3
131,1985-07-16,1.7124,0.510526,FALSE,FALSE,pre,7,fernow_WS-3
132,1985-07-23,1.3276,0.59072,TRUE,FALSE,pre,7,fernow_WS-3
133,1985-07-30,0.8992,0.670913,FALSE,FALSE,pre,7,fernow_WS-3
134,1985-08-06,1.1622,0.679949,TRUE,FALSE,pre,7,fernow_WS-3
135,1985-08-13,0.493,0.688985,FALSE,FALSE,pre,7,fernow_WS-3
136,1985-08-20,0.4119,0.651451,TRUE,FALSE,pre,7,fernow_WS-3
137,1985-08-27,0.3961,0.613918,TRUE,FALSE,pre,7,fernow_WS-3
138,1985-09-03,0.2034,0.576384,TRUE,FALSE,pre,7,fernow_WS-3
139,1985-09-10,0.1388,0.53885,TRUE,FALSE,pre,7,fernow_WS-3
140,1985-09-17,0.0856,0.501317,TRUE,FALSE,pre,7,fernow_WS-3
141,1985-09-24,0.0691,0.463783,TRUE,FALSE,pre,7,fernow_WS-3
142,1985-10-01,0.1604,0.42625,TRUE,FALSE,pre,7,fernow_WS-3
143,1985-10-08,0.2029,0.388716,TRUE,FALSE,pre,7,fernow_WS-3
144,1985-10-15,2.5317,0.351182,TRUE,FALSE,pre,7,fernow_WS-3
145,1985-10-22,3.5976,0.313649,TRUE,FALSE,pre,7,fernow_WS-3
146,1985-10-29,32.9832,0.276115,TRUE,FALSE,pre,7,fernow_WS-3
147,1985-11-05,39.9834,0.238582,TRUE,FALSE,pre,7,fernow_WS-3
148,1985-11-12,7.9703,0.201048,FALSE,FALSE,pre,7,fernow_WS-3
149,1985-11-19,13.3176,0.35014,TRUE,FALSE,pre,7,fernow_WS-3
150,1985-11-26,46.9632,0.499232,FALSE,FALSE,pre,7,fernow_WS-3
151,1985-12-03,5.1008,0.509397,TRUE,FALSE,pre,7,fernow_WS-3
152,1985-12-10,21.6352,0.519562,FALSE,FALSE,pre,7,fernow_WS-3
153,1985-12-17,4.7269,0.509397,TRUE,FALSE,pre,7,fernow_WS-3
154,1985-12-24,1.8835,0.499232,FALSE,FALSE,pre,7,fernow_WS-3
155,1985-12-31,2.4303,0.48003,TRUE,FALSE,pre,7,fernow_WS-3
156,1986-01-07,2.5476,0.460829,FALSE,FALSE,pre,7,fernow_WS-3
157,1986-01-14,9.9342,0.510526,TRUE,FALSE,pre,7,fernow_WS-3
158,1986-01-21,12.649,0.56022400000000006,FALSE,FALSE,pre,7,fernow_WS-3
159,1986-01-28,9.7365,0.685596,TRUE,FALSE,pre,7,fernow_WS-3
160,1986-02-04,33.7799,0.810969,FALSE,FALSE,pre,7,fernow_WS-3
161,1986-02-11,10.5292,0.710445,TRUE,FALSE,pre,7,fernow_WS-3
162,1986-02-18,32.3672,0.609921,FALSE,FALSE,pre,7,fernow_WS-3
163,1986-02-25,4.4583,0.564742,TRUE,FALSE,pre,7,fernow_WS-3
164,1986-03-04,7.9963,0.519562,FALSE,FALSE,pre,7,fernow_WS-3
165,1986-03-11,43.3877,0.519562,TRUE,FALSE,pre,7,fernow_WS-3
166,1986-03-18,4.9456,0.519562,FALSE,FALSE,pre,7,fernow_WS-3
167,1986-03-25,2.1198,0.529728,TRUE,FALSE,pre,7,fernow_WS-3
168,1986-04-01,1.981,0.539893,FALSE,FALSE,pre,7,fernow_WS-3
169,1986-04-08,16.8772,0.550058,TRUE,FALSE,pre,7,fernow_WS-3
170,1986-04-15,14.869,0.56022400000000006,FALSE,FALSE,pre,7,fernow_WS-3
171,1986-04-22,9.0933,0.539893,TRUE,FALSE,pre,7,fernow_WS-3
172,1986-04-29,4.9031,0.519562,FALSE,FALSE,pre,7,fernow_WS-3
173,1986-05-06,3.7681,0.52521,TRUE,FALSE,pre,7,fernow_WS-3
174,1986-05-13,2.7674,0.530857,FALSE,FALSE,pre,7,fernow_WS-3
175,1986-05-20,7.1401,0.504879,TRUE,FALSE,pre,7,fernow_WS-3
176,1986-05-27,2.1889,0.478901,FALSE,FALSE,pre,7,fernow_WS-3
177,1986-06-03,1.2528,0.629122,TRUE,FALSE,pre,7,fernow_WS-3
178,1986-06-10,0.9531,0.779343,FALSE,FALSE,pre,7,fernow_WS-3
179,1986-06-17,1.6115,0.789509,TRUE,FALSE,pre,7,fernow_WS-3
180,1986-06-24,3.2593,0.799674,FALSE,FALSE,pre,7,fernow_WS-3
181,1986-07-01,18.7187,0.674302,TRUE,FALSE,pre,7,fernow_WS-3
182,1986-07-08,4.7422,0.548929,FALSE,FALSE,pre,7,fernow_WS-3
183,1986-07-15,4.2492,0.554576,TRUE,FALSE,pre,7,fernow_WS-3
184,1986-07-22,1.8359,0.56022400000000006,FALSE,FALSE,pre,7,fernow_WS-3
185,1986-07-29,2.7946,0.570389,TRUE,FALSE,pre,7,fernow_WS-3
186,1986-08-05,1.1401,0.580554,FALSE,FALSE,pre,7,fernow_WS-3
187,1986-08-12,0.5836,0.620086,TRUE,FALSE,pre,7,fernow_WS-3
188,1986-08-19,0.6052,0.659618,FALSE,FALSE,pre,7,fernow_WS-3
189,1986-08-26,1.3214,0.630252,TRUE,FALSE,pre,7,fernow_WS-3
190,1986-09-02,0.5026,0.600885,FALSE,FALSE,pre,7,fernow_WS-3
191,1986-09-09,0.3694,0.630252,TRUE,FALSE,pre,7,fernow_WS-3
192,1986-09-16,0.4119,0.659618,FALSE,FALSE,pre,7,fernow_WS-3
193,1986-09-23,1.5203,0.630252,TRUE,FALSE,pre,7,fernow_WS-3
194,1986-09-30,2.2053,0.600885,FALSE,FALSE,pre,7,fernow_WS-3
195,1986-10-07,1.3979,0.705927,TRUE,FALSE,pre,7,fernow_WS-3
196,1986-10-14,3.474,0.810969,FALSE,FALSE,pre,7,fernow_WS-3
197,1986-10-21,1.4778,0.679949,TRUE,FALSE,pre,7,fernow_WS-3
198,1986-10-28,5.5445,0.548929,FALSE,FALSE,pre,7,fernow_WS-3
199,1986-11-04,32.7526,0.659618,FALSE,FALSE,pre,7,fernow_WS-3
200,1986-11-11,12.4931,0.643053,TRUE,FALSE,pre,7,fernow_WS-3
201,1986-11-18,16.3627,0.626487,TRUE,FALSE,pre,7,fernow_WS-3
202,1986-11-25,12.6637,0.609921,FALSE,FALSE,pre,7,fernow_WS-3
203,1986-12-02,5.6204,0.675431,TRUE,FALSE,pre,7,fernow_WS-3
204,1986-12-09,14.5534,0.740941,FALSE,FALSE,pre,7,fernow_WS-3
205,1986-12-16,5.1813,0.640417,TRUE,FALSE,pre,7,fernow_WS-3
206,1986-12-23,11.1225,0.539893,FALSE,FALSE,pre,7,fernow_WS-3
207,1986-12-30,3.8055,0.570389,TRUE,FALSE,pre,7,fernow_WS-3
208,1987-01-06,2.7725,0.600885,FALSE,FALSE,pre,7,fernow_WS-3
209,1987-01-13,13.0071,0.710445,TRUE,FALSE,pre,7,fernow_WS-3
210,1987-01-20,11.8183,0.820005,FALSE,FALSE,pre,7,fernow_WS-3
211,1987-01-27,7.1617,0.754495,TRUE,FALSE,pre,7,fernow_WS-3
212,1987-02-03,9.8062,0.688985,FALSE,FALSE,pre,7,fernow_WS-3
213,1987-02-10,7.7289,0.614439,TRUE,FALSE,pre,7,fernow_WS-3
214,1987-02-17,3.8644,0.539893,FALSE,FALSE,pre,7,fernow_WS-3
215,1987-02-24,15.6612,0.609921,TRUE,FALSE,pre,7,fernow_WS-3
216,1987-03-03,8.6769,0.679949,FALSE,FALSE,pre,7,fernow_WS-3
217,1987-03-10,2.874,0.6551,TRUE,FALSE,pre,7,fernow_WS-3
218,1987-03-17,2.5368,0.630252,FALSE,FALSE,pre,7,fernow_WS-3
219,1987-03-24,2.1413,0.704798,TRUE,FALSE,pre,7,fernow_WS-3
220,1987-03-31,9.5653,0.779343,FALSE,FALSE,pre,7,fernow_WS-3
221,1987-04-07,28.3209,0.69915,TRUE,FALSE,pre,7,fernow_WS-3
222,1987-04-14,8.1629,0.618957,FALSE,FALSE,pre,7,fernow_WS-3
223,1987-04-21,11.7752,0.618957,TRUE,FALSE,pre,7,fernow_WS-3
224,1987-04-28,6.888,0.618957,FALSE,FALSE,pre,7,fernow_WS-3
225,1987-05-05,5.7213,0.599756,TRUE,FALSE,pre,7,fernow_WS-3
226,1987-05-12,1.7186,0.580554,FALSE,FALSE,pre,7,fernow_WS-3
227,1987-05-19,1.0596,0.690114,TRUE,FALSE,pre,7,fernow_WS-3
228,1987-05-26,0.7332,0.799674,FALSE,FALSE,pre,7,fernow_WS-3
229,1987-06-02,0.6154,0.879868,TRUE,FALSE,pre,7,fernow_WS-3
230,1987-06-09,0.9315,0.960061,FALSE,FALSE,pre,7,fernow_WS-3
231,1987-06-16,3.2865,0.910364,TRUE,FALSE,pre,7,fernow_WS-3
232,1987-06-23,5.6737,0.860666,FALSE,FALSE,pre,7,fernow_WS-3
233,1987-06-30,0.9854,0.805322,TRUE,FALSE,pre,7,fernow_WS-3
234,1987-07-07,0.4335,0.749977,FALSE,FALSE,pre,7,fernow_WS-3
235,1987-07-14,0.3105,0.834688,TRUE,FALSE,pre,7,fernow_WS-3
236,1987-07-21,0.166,0.919399,FALSE,FALSE,pre,7,fernow_WS-3
237,1987-07-28,0.1609,0.989427,TRUE,FALSE,pre,7,fernow_WS-3
238,1987-08-04,0.0414,1.059455,FALSE,FALSE,pre,7,fernow_WS-3
239,1987-08-11,0.1065,1.129483,FALSE,FALSE,pre,7,fernow_WS-3
240,1987-08-18,0.2669,1.28987,FALSE,FALSE,pre,7,fernow_WS-3
241,1987-08-25,0.1983,1.109153,FALSE,FALSE,pre,7,fernow_WS-3
242,1987-09-01,0.1065,1.021053,FALSE,FALSE,pre,7,fernow_WS-3
243,1987-09-08,0.2726,1.009758,FALSE,FALSE,pre,7,fernow_WS-3
244,1987-09-15,0.7281,1.009758,FALSE,FALSE,pre,7,fernow_WS-3
245,1987-09-22,0.1394,0.951025,FALSE,FALSE,pre,7,fernow_WS-3
246,1987-09-29,0.6692,1.050419,FALSE,FALSE,pre,7,fernow_WS-3
247,1987-10-06,0.476,0.779343,FALSE,FALSE,pre,7,fernow_WS-3
248,1987-10-13,0.2578,0.749977,FALSE,FALSE,pre,7,fernow_WS-3
249,1987-10-20,0.1768,0.779343,FALSE,FALSE,pre,7,fernow_WS-3
250,1987-10-27,0.1609,0.799674,FALSE,FALSE,pre,7,fernow_WS-3
251,1987-11-03,0.0578,0.799674,FALSE,FALSE,pre,7,fernow_WS-3
252,1987-11-10,2.7827,1.319237,FALSE,FALSE,pre,7,fernow_WS-3
253,1987-11-17,2.3816,0.609921,FALSE,FALSE,pre,7,fernow_WS-3
254,1987-11-24,11.1338,0.679949,FALSE,FALSE,pre,7,fernow_WS-3
255,1987-12-01,6.7339,0.675431,TRUE,FALSE,pre,7,fernow_WS-3
256,1987-12-08,9.0287,0.670913,FALSE,FALSE,pre,7,fernow_WS-3
257,1987-12-15,7.3328,0.650582,FALSE,FALSE,pre,7,fernow_WS-3
258,1987-12-22,17.1764,0.688985,FALSE,FALSE,pre,7,fernow_WS-3
259,1987-12-29,15.7688,0.770308,FALSE,FALSE,pre,7,fernow_WS-3
260,1988-01-05,4.277,0.58959,FALSE,FALSE,pre,7,fernow_WS-3
261,1988-01-12,3.0134,0.580554,FALSE,FALSE,pre,7,fernow_WS-3
262,1988-01-19,22.2829,0.679949,FALSE,FALSE,pre,7,fernow_WS-3
263,1988-01-26,4.673,0.600885,FALSE,FALSE,pre,7,fernow_WS-3
264,1988-02-02,19.0021,0.630252,FALSE,FALSE,pre,7,fernow_WS-3
265,1988-02-09,3.6021,0.56926,FALSE,FALSE,pre,7,fernow_WS-3
266,1988-02-16,8.0026,0.639288,FALSE,FALSE,pre,7,fernow_WS-3
267,1988-02-23,5.5558,0.56022400000000006,FALSE,FALSE,pre,7,fernow_WS-3
268,1988-03-01,10.6731,0.530857,FALSE,FALSE,pre,7,fernow_WS-3
269,1988-03-08,6.1661,0.548929,FALSE,FALSE,pre,7,fernow_WS-3
270,1988-03-15,5.4114,0.539893,FALSE,FALSE,pre,7,fernow_WS-3
271,1988-03-22,18.113,0.600885,FALSE,FALSE,pre,7,fernow_WS-3
272,1988-03-29,6.2245,0.618957,FALSE,FALSE,pre,7,fernow_WS-3
273,1988-04-05,17.2619,0.580554,FALSE,FALSE,pre,7,fernow_WS-3
274,1988-04-12,4.0786,0.600885,FALSE,FALSE,pre,7,fernow_WS-3
275,1988-04-19,4.1965,0.609921,FALSE,FALSE,pre,7,fernow_WS-3
276,1988-04-26,8.9069,0.548929,FALSE,FALSE,pre,7,fernow_WS-3
277,1988-05-03,22.8285,0.56926,FALSE,FALSE,pre,7,fernow_WS-3
278,1988-05-10,5.0362,0.630252,FALSE,FALSE,pre,7,fernow_WS-3
279,1988-05-17,12.9051,0.56022400000000006,FALSE,FALSE,pre,7,fernow_WS-3
280,1988-05-24,12.5305,0.618957,FALSE,FALSE,pre,7,fernow_WS-3
281,1988-05-31,1.7883,0.609921,FALSE,FALSE,pre,7,fernow_WS-3
282,1988-06-07,0.9797,0.70028,FALSE,FALSE,pre,7,fernow_WS-3
283,1988-06-14,0.4391,0.795156,TRUE,FALSE,pre,7,fernow_WS-3
284,1988-06-21,0.2408,0.890033,FALSE,FALSE,pre,7,fernow_WS-3
285,1988-06-28,0.1179,0.930694,FALSE,FALSE,pre,7,fernow_WS-3
286,1988-07-05,0.0357,1.07075,FALSE,FALSE,pre,7,fernow_WS-3
287,1988-07-12,0.1071,1.140778,TRUE,FALSE,pre,7,fernow_WS-3
288,1988-07-19,0.706,1.210806,FALSE,FALSE,pre,7,fernow_WS-3
289,1988-07-26,0.0754,1.039125,FALSE,FALSE,pre,7,fernow_WS-3
290,1988-08-02,0.1502,1.052033,TRUE,FALSE,pre,7,fernow_WS-3
291,1988-08-09,0.0527,1.064941,TRUE,FALSE,pre,7,fernow_WS-3
292,1988-08-16,0.0793,1.07785,TRUE,FALSE,pre,7,fernow_WS-3
293,1988-08-23,0.1706,1.090758,TRUE,FALSE,pre,7,fernow_WS-3
294,1988-08-30,0.2187,1.103667,TRUE,FALSE,pre,7,fernow_WS-3
295,1988-09-06,0.0635,1.116575,TRUE,FALSE,pre,7,fernow_WS-3
296,1988-09-13,2.9867,1.129483,FALSE,FALSE,pre,7,fernow_WS-3
297,1988-09-20,2.0926,0.70028,FALSE,FALSE,pre,7,fernow_WS-3
298,1988-09-27,1.2092,0.580554,FALSE,FALSE,pre,7,fernow_WS-3
299,1988-10-04,0.268,0.600885,FALSE,FALSE,pre,7,fernow_WS-3
300,1988-10-11,0.2522,0.618957,FALSE,FALSE,pre,7,fernow_WS-3
301,1988-10-18,1.0228,0.790638,FALSE,FALSE,pre,7,fernow_WS-3
302,1988-10-25,1.6058,0.399837,FALSE,FALSE,pre,7,fernow_WS-3
303,1988-11-01,3.4253,0.35014,FALSE,FALSE,pre,7,fernow_WS-3
304,1988-11-08,4.983,0.420168,FALSE,FALSE,pre,7,fernow_WS-3
305,1988-11-15,17.1441,0.449534,FALSE,FALSE,pre,7,fernow_WS-3
306,1988-11-22,7.6598,0.600885,FALSE,FALSE,pre,7,fernow_WS-3
307,1988-11-29,2.602,0.460829,FALSE,FALSE,pre,7,fernow_WS-3
308,1988-12-06,1.6534,0.499232,FALSE,FALSE,pre,7,fernow_WS-3
309,1988-12-13,1.488,0.56022400000000006,FALSE,FALSE,pre,7,fernow_WS-3
310,1988-12-20,20.1631,0.548929,FALSE,FALSE,pre,7,fernow_WS-3
311,1988-12-27,6.5469,0.56926,FALSE,FALSE,pre,7,fernow_WS-3
312,1989-01-03,17.926,0.530857,FALSE,FALSE,post,7,fernow_WS-3
313,1989-01-10,24.627,0.58959,FALSE,FALSE,post,7,fernow_WS-3
314,1989-01-17,6.1072,0.56022400000000006,FALSE,FALSE,post,7,fernow_WS-3
315,1989-01-24,5.1388,0.548929,FALSE,FALSE,post,7,fernow_WS-3
316,1989-01-31,15.5014,0.519562,FALSE,FALSE,post,7,fernow_WS-3
317,1989-02-07,4.0571,0.56926,FALSE,FALSE,post,7,fernow_WS-3
318,1989-02-14,26.1048,0.659618,FALSE,FALSE,post,7,fernow_WS-3
319,1989-02-21,11.1117,0.56022400000000006,FALSE,FALSE,post,7,fernow_WS-3
320,1989-02-28,23.1827,0.56022400000000006,FALSE,FALSE,post,7,fernow_WS-3
321,1989-03-07,13.1414,0.600885,FALSE,FALSE,post,7,fernow_WS-3
322,1989-03-14,5.0425,0.530857,FALSE,FALSE,post,7,fernow_WS-3
323,1989-03-21,23.5833,0.688985,FALSE,FALSE,post,7,fernow_WS-3
