time,date,climate,response,zero_flow,climate_interp,response_interp,phase,site,disturbance,class
1,1983-11-01,0,0.092132,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
2,1983-11-02,0,0.090343,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
3,1983-11-03,10.3766,0.103214,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
4,1983-11-04,27.5158,2.514293,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
5,1983-11-05,2.4373,4.32962,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
6,1983-11-06,0.8526,1.967486,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
7,1983-11-07,0.0649,1.471328,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
8,1983-11-08,0,1.106447,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
9,1983-11-09,0,0.78418,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
10,1983-11-10,2.7293,0.631957,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
11,1983-11-11,23.6116,1.690951,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
12,1983-11-12,3.0485,8.247574,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
13,1983-11-13,0,3.094298,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
14,1983-11-14,0,1.807593,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
15,1983-11-15,1.1351,1.273352,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
16,1983-11-16,26.7099,2.580168,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
17,1983-11-17,6.0473,11.93926,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
18,1983-11-18,0.0139,3.829286,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
19,1983-11-19,0,2.397476,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
20,1983-11-20,0.2304,1.838272,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
21,1983-11-21,22.8711,11.563947,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
22,1983-11-22,0,7.861233,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
23,1983-11-23,0,3.727769,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
24,1983-11-24,14.0285,2.746121,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
25,1983-11-25,36.2413,24.560149,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
26,1983-11-26,0.0361,10.809391,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
27,1983-11-27,0,4.962666,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
28,1983-11-28,3.5341,3.506945,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
29,1983-11-29,22.9662,9.189393,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
30,1983-11-30,1.5455,9.531649,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
31,1983-12-01,1.8366,4.861206,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
32,1983-12-02,2.3397,3.413809,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
33,1983-12-03,2.5815,2.835827,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
34,1983-12-04,20.476,2.394123,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
35,1983-12-05,1.7402,2.149199,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
36,1983-12-06,30.3132,2.045381,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
37,1983-12-07,13.6287,28.703404,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
38,1983-12-08,0.0196,8.193972,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
39,1983-12-09,0.8149,4.716238,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
40,1983-12-10,0,3.624472,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
41,1983-12-11,0,2.930071,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
42,1983-12-12,6.5612,2.506577,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
43,1983-12-13,45.7127,30.375544,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
44,1983-12-14,16.4501,59.60886,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
45,1983-12-15,0,19.107969,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
46,1983-12-16,0,12.34799,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
47,1983-12-17,1.0566,7.187622,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
48,1983-12-18,3.2414,4.890509,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
49,1983-12-19,1.9295,3.72937,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
50,1983-12-20,0,2.821492,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
51,1983-12-21,0.2758,2.249671,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
52,1983-12-22,26.4774,1.964939,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
53,1983-12-23,0.249,1.898709,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
54,1983-12-24,1.1314,1.735084,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
55,1983-12-25,0.202,1.557022,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
56,1983-12-26,0.0345,1.363366,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
57,1983-12-27,0,1.255616,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
58,1983-12-28,22.2185,1.174065,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
59,1983-12-29,2.7351,3.520905,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
60,1983-12-30,0,2.022831,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
61,1983-12-31,0,1.574277,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
62,1984-01-01,0,1.366166,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
63,1984-01-02,0.3084,1.260029,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
64,1984-01-03,0,1.169063,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
65,1984-01-04,0,1.130123,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
66,1984-01-05,0,1.079704,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
67,1984-01-06,5.0011,1.064936,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
68,1984-01-07,1.3591,1.050146,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
69,1984-01-08,0,0.986493,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
70,1984-01-09,0.0292,0.905161,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
71,1984-01-10,15.3227,0.880786,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
72,1984-01-11,0.6895,0.880552,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
73,1984-01-12,0.0474,0.800578,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
74,1984-01-13,0.0484,0.750977,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
75,1984-01-14,2.4171,0.741646,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
76,1984-01-15,0.3539,0.74838,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
77,1984-01-16,0,0.722055,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
78,1984-01-17,0,0.704614,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
79,1984-01-18,0.5935,0.682554,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
80,1984-01-19,0.9538,0.675646,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
81,1984-01-20,1e-4,0.65481,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
82,1984-01-21,0,0.58369,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
83,1984-01-22,0,0.534397,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
84,1984-01-23,0,0.522306,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
85,1984-01-24,18.2698,0.505244,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
86,1984-01-25,1.1634,0.619961,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
87,1984-01-26,0.371,0.645417,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
88,1984-01-27,0.4736,0.570683,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
89,1984-01-28,0,0.542833,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
90,1984-01-29,0.4442,0.513446,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
91,1984-01-30,3.7552,0.513453,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
92,1984-01-31,1.8437,0.520929,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
93,1984-02-01,0,0.490996,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
94,1984-02-02,0,0.46658,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
95,1984-02-03,14.4244,0.457419,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
96,1984-02-04,4.4368,3.218442,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
97,1984-02-05,7.2005,2.958112,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
98,1984-02-06,4.7032,2.218387,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
99,1984-02-07,0.5191,1.71012,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
100,1984-02-08,0.182,1.469114,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
101,1984-02-09,2.0542,1.345761,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
102,1984-02-10,0.0011,1.227825,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
103,1984-02-11,4.6855,1.208906,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
104,1984-02-12,0.0695,1.647103,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
105,1984-02-13,0,2.573901,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
106,1984-02-14,1.5665,4.41922,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
107,1984-02-15,16.8841,20.79099,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
108,1984-02-16,0.001,30.683223,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
109,1984-02-17,0.083,15.826772,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
110,1984-02-18,11.9419,12.555083,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
111,1984-02-19,0.6019,7.262735,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
112,1984-02-20,5.3645,5.635162,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
113,1984-02-21,0.2111,4.779473,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
114,1984-02-22,0,3.91688,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
115,1984-02-23,0.2681,3.706493,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
116,1984-02-24,7.7554,8.492742,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
117,1984-02-25,7.3403,12.690395,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
118,1984-02-26,2.9429,16.386556,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
119,1984-02-27,0,7.202862,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
120,1984-02-28,19.1565,4.798981,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
121,1984-02-29,7.5653,3.966975,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
122,1984-03-01,0.154,3.076783,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
123,1984-03-02,0,2.525696,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
124,1984-03-03,0,2.112862,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
125,1984-03-04,0,1.83486,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
126,1984-03-05,10.2551,1.646032,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
127,1984-03-06,1.6459,1.608885,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
128,1984-03-07,0.9093,1.472853,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
129,1984-03-08,0.0212,1.327557,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
130,1984-03-09,0,1.238809,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
131,1984-03-10,0,1.117122,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
132,1984-03-11,1.9025,1.074923,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
133,1984-03-12,0.0442,0.970361,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
134,1984-03-13,21.0921,0.883871,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
135,1984-03-14,46.9495,0.912681,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
136,1984-03-15,7e-4,0.905575,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
137,1984-03-16,0,1.110779,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
138,1984-03-17,2.9554,1.634978,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
139,1984-03-18,2.3222,1.398334,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
140,1984-03-19,15.6154,2.559867,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
141,1984-03-20,1.3487,7.656589,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
142,1984-03-21,7.3563,11.807504,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
143,1984-03-22,1.066,11.256492,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
144,1984-03-23,1.247,7.505185,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
145,1984-03-24,0,4.957365,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
146,1984-03-25,0,4.317123,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
147,1984-03-26,0.0123,4.680104,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
148,1984-03-27,0,4.171292,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
149,1984-03-28,0,4.282307,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
150,1984-03-29,9.5014,5.056916,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
151,1984-03-30,2.0918,3.842932,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
152,1984-03-31,0,3.432305,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
153,1984-04-01,0,4.72443,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
154,1984-04-02,0,7.364613,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
155,1984-04-03,0,9.866106,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
156,1984-04-04,0.0388,10.820072,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
157,1984-04-05,62.6272,32.556054,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
158,1984-04-06,1.5484,87.543965,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
159,1984-04-07,6.3754,22.97137,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
160,1984-04-08,1.3716,12.789189,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
161,1984-04-09,0.0069,7.47951,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
162,1984-04-10,0,5.507033,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
163,1984-04-11,0,4.525024,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
164,1984-04-12,0,4.811947,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
165,1984-04-13,0,5.699797,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
166,1984-04-14,9.4837,5.522953,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
167,1984-04-15,2.1292,8.229222,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
168,1984-04-16,19.9199,8.59546,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
169,1984-04-17,1.2844,14.643438,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
170,1984-04-18,0.5669,8.219126,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
171,1984-04-19,4.7599,6.633242,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
172,1984-04-20,3.0229,6.101584,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
173,1984-04-21,0.9132,5.328943,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
174,1984-04-22,0,3.919313,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
175,1984-04-23,0.4846,3.350669,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
176,1984-04-24,14.12,4.859769,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
177,1984-04-25,0.1713,5.639864,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
178,1984-04-26,0,3.727436,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
179,1984-04-27,0,3.322988,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
180,1984-04-28,0,2.943747,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
181,1984-04-29,0,2.639644,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
182,1984-04-30,6.3109,2.345049,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
183,1984-05-01,4e-4,2.793351,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
184,1984-05-02,0,2.090657,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
185,1984-05-03,0.2004,1.792141,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
186,1984-05-04,30.4653,12.474461,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
187,1984-05-05,0.8887,8.604582,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
188,1984-05-06,0.0157,4.751957,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
189,1984-05-07,0.1197,3.583041,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
190,1984-05-08,23.4025,5.852508,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
191,1984-05-09,1.9931,12.386563,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
192,1984-05-10,6e-4,6.089318,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
193,1984-05-11,7.0307,4.204581,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
194,1984-05-12,35.7788,21.450832,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
195,1984-05-13,1.5933,17.858204,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
196,1984-05-14,14.6512,13.175727,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
197,1984-05-15,0.0238,8.623598,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
198,1984-05-16,0.0144,5.693237,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
199,1984-05-17,0,4.340918,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
200,1984-05-18,0,3.508715,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
201,1984-05-19,10.4298,3.174063,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
202,1984-05-20,0.3202,3.527577,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
203,1984-05-21,0.0144,2.832528,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
204,1984-05-22,0,2.426564,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
205,1984-05-23,18.3856,2.427044,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
206,1984-05-24,0.0734,4.408551,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
207,1984-05-25,0,2.936091,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
208,1984-05-26,6.1057,2.459021,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
209,1984-05-27,0,2.2144,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
210,1984-05-28,9.5969,2.140262,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
211,1984-05-29,67.5934,35.916907,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
212,1984-05-30,57.4553,68.023586,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
213,1984-05-31,18.6727,46.632884,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
214,1984-06-01,1.176,16.629538,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
215,1984-06-02,9.0969,8.837369,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
216,1984-06-03,0,7.418119,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
217,1984-06-04,0,4.7585,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
218,1984-06-05,0,3.480365,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
219,1984-06-06,13.2136,2.663122,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
220,1984-06-07,20.4117,11.566421,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
221,1984-06-08,0,5.918429,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
222,1984-06-09,0,3.271513,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
223,1984-06-10,0,2.1364,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
224,1984-06-11,0,1.524078,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
225,1984-06-12,0,1.178365,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
226,1984-06-13,0,0.885421,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
227,1984-06-14,19.6086,1.56589,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
228,1984-06-15,0,1.353788,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
229,1984-06-16,0,0.863996,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
230,1984-06-17,0,0.649005,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
231,1984-06-18,7.0777,0.731646,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
232,1984-06-19,1.7268,1.005305,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
233,1984-06-20,0,0.592885,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
234,1984-06-21,0.0113,0.402511,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
235,1984-06-22,0,0.299141,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
236,1984-06-23,0,0.23248,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
237,1984-06-24,13.2332,0.166675,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
238,1984-06-25,71.9179,30.481287,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
239,1984-06-26,1.0819,13.388973,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
240,1984-06-27,0,4.532115,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
241,1984-06-28,0.0348,2.427422,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
242,1984-06-29,18.5121,2.995285,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
243,1984-06-30,0,4.538568,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
244,1984-07-01,0,2.49943,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
245,1984-07-02,0,1.546552,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
246,1984-07-03,2.9325,1.106223,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
247,1984-07-04,0.0193,0.990267,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
248,1984-07-05,17.8401,1.267977,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
249,1984-07-06,12.3239,2.753181,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
250,1984-07-07,20.9946,15.367549,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
251,1984-07-08,0.6763,8.363845,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
252,1984-07-09,1.8195,3.595005,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
253,1984-07-10,0,2.545276,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
254,1984-07-11,23.5339,2.765142,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
255,1984-07-12,0.018,10.002973,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
256,1984-07-13,0,3.419411,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
257,1984-07-14,0,2.025502,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
258,1984-07-15,0.0068,1.365516,FALSE,FALSE,FALSE,pre,hbef_w1,chemical_addition,pulse
