time,date,climate,response,zero_flow,climate_interp,response_interp,phase,site,disturbance,class
39,1971-02-08,16,13.489846,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
40,1971-02-09,1.78,12.700525,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
41,1971-02-10,0,11.4273,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
42,1971-02-11,0,9.031573,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
43,1971-02-12,0,7.980468,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
44,1971-02-13,40.89,46.946727,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
45,1971-02-14,0.25,40.878081,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
46,1971-02-15,0.51,19.48313,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
47,1971-02-16,0,11.276575,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
48,1971-02-17,3.81,9.142633,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
49,1971-02-18,0,12.815552,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
50,1971-02-19,0,24.203188,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
51,1971-02-20,3.3,30.236135,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
52,1971-02-21,0,20.942778,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
53,1971-02-22,9.65,15.362003,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
54,1971-02-23,8.13,17.158799,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
55,1971-02-24,1.27,17.198463,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
56,1971-02-25,0,12.514103,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
57,1971-02-26,3.81,9.852625,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
58,1971-02-27,0,9.293358,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
59,1971-02-28,0,8.357279,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
60,1971-03-01,0,7.607623,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
61,1971-03-02,0.51,6.596182,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
62,1971-03-03,22.35,5.993284,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
63,1971-03-04,5.84,4.759722,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
64,1971-03-05,0,3.970402,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
65,1971-03-06,0.76,4.045764,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
66,1971-03-07,11.43,20.197088,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
67,1971-03-08,3.3,20.006699,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
68,1971-03-09,0.25,12.212654,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
69,1971-03-10,0.76,9.031573,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
70,1971-03-11,0.25,7.155449,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
71,1971-03-12,1.02,6.857966,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
72,1971-03-13,0,15.286641,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
73,1971-03-14,0,17.761697,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
74,1971-03-15,5.33,12.514103,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
75,1971-03-16,0.51,9.59084,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
76,1971-03-17,1.02,8.468339,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
77,1971-03-18,0.76,7.155449,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
78,1971-03-19,16.26,7.607623,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
79,1971-03-20,6.6,8.468339,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
80,1971-03-21,1.52,9.59084,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
81,1971-03-22,12.7,10.717308,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
82,1971-03-23,12.95,12.403043,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
83,1971-03-24,1.27,11.728749,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
84,1971-03-25,0,9.47978,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
85,1971-03-26,1.52,8.317615,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
86,1971-03-27,0,7.492596,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
87,1971-03-28,0,12.478405,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
88,1971-03-29,0,27.65002,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
89,1971-03-30,0,16.746289,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
90,1971-03-31,0,10.828368,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
91,1971-04-01,1.52,7.794045,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
92,1971-04-02,0,6.21937,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
93,1971-04-03,0,4.79542,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
94,1971-04-04,0,4.010066,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
95,1971-04-05,0,3.522194,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
96,1971-04-06,13.72,3.522194,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
97,1971-04-07,3.56,3.823644,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
98,1971-04-08,0,3.672919,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
99,1971-04-09,2.29,4.232186,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
100,1971-04-10,0,4.90648,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
101,1971-04-11,0,4.79542,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
102,1971-04-12,0,4.759722,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
103,1971-04-13,4.32,4.644696,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
104,1971-04-14,3.05,4.085428,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
105,1971-04-15,0,3.633255,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
106,1971-04-16,0,3.335772,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
107,1971-04-17,6.1,3.296108,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
108,1971-04-18,0,2.998625,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
109,1971-04-19,0,2.661478,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
110,1971-04-20,0,2.621814,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
111,1971-04-21,1.27,2.661478,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
112,1971-04-22,0,2.661478,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
113,1971-04-23,0,2.546451,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
114,1971-04-24,0,2.399693,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
115,1971-04-25,0,2.173606,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
116,1971-04-26,0,1.872157,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
117,1971-04-27,1.02,1.761097,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
118,1971-04-28,4.83,1.872157,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
119,1971-04-29,0,1.499313,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
120,1971-04-30,0,1.348588,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
121,1971-05-01,0,1.237528,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
122,1971-05-02,14.73,1.872157,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
123,1971-05-03,2.79,1.94752,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
124,1971-05-04,1.78,1.911822,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
125,1971-05-05,8.64,2.399693,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
126,1971-05-06,24.89,12.775888,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
127,1971-05-07,14.48,31.136516,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
128,1971-05-08,14.99,51.107517,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
129,1971-05-09,0.51,36.756955,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
130,1971-05-10,0,16.187022,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
131,1971-05-11,0,10.189772,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
132,1971-05-12,15.24,7.980468,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
133,1971-05-13,9.4,12.549801,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
134,1971-05-14,0,15.810211,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
135,1971-05-15,1.52,11.391602,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
136,1971-05-16,6.35,8.765822,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
137,1971-05-17,0,6.556517,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
138,1971-05-18,0,5.620439,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
139,1971-05-19,0,4.759722,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
140,1971-05-20,0,4.160791,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
141,1971-05-21,0,3.748281,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
142,1971-05-22,0,3.37147,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
143,1971-05-23,0,2.998625,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
144,1971-05-24,0,2.73684,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
145,1971-05-25,2.79,2.510753,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
146,1971-05-26,0,2.133942,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
147,1971-05-27,0,1.872157,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
148,1971-05-28,0,1.685735,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
149,1971-05-29,12.45,2.022882,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
150,1971-05-30,5.33,1.94752,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
151,1971-05-31,0,1.53501,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
152,1971-06-01,0,1.273226,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
153,1971-06-02,1.52,1.086803,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
154,1971-06-03,1.27,1.011441,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
155,1971-06-04,24.89,2.471089,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
156,1971-06-05,6.1,2.546451,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
157,1971-06-06,0,2.998625,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
158,1971-06-07,1.78,3.220745,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
159,1971-06-08,0.51,2.998625,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
160,1971-06-09,0,2.621814,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
161,1971-06-10,0,2.209304,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
162,1971-06-11,0,1.911822,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
163,1971-06-12,6.35,1.872157,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
164,1971-06-13,1.52,1.761097,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
165,1971-06-14,3.05,1.53501,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
166,1971-06-15,0,1.42395,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
167,1971-06-16,0,1.122501,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
168,1971-06-17,0,0.936079,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
169,1971-06-18,0,0.860716,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
170,1971-06-19,2.03,0.785354,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
171,1971-06-20,0,0.749656,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
172,1971-06-21,0.51,0.749656,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
173,1971-06-22,0,0.674294,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
174,1971-06-23,0,0.563234,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
175,1971-06-24,0,0.487872,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
176,1971-06-25,0,0.448207,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
177,1971-06-26,0,0.448207,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
178,1971-06-27,0,0.372845,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
179,1971-06-28,0,0.372845,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
180,1971-06-29,15.24,0.936079,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
181,1971-06-30,2.03,0.563234,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
182,1971-07-01,21.59,1.197863,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
183,1971-07-02,0,1.348588,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
184,1971-07-03,0,0.598932,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
185,1971-07-04,0,0.412509,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
186,1971-07-05,0,0.372845,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
187,1971-07-06,5.84,0.523569,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
188,1971-07-07,0,0.372845,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
189,1971-07-08,0,0.301449,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
190,1971-07-09,16.51,0.749656,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
191,1971-07-10,0.51,0.412509,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
192,1971-07-11,5.08,0.448207,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
193,1971-07-12,0,0.372845,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
194,1971-07-13,0,0.301449,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
195,1971-07-14,0,0.261785,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
196,1971-07-15,0,0.226087,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
197,1971-07-16,0,0.226087,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
198,1971-07-17,0,0.186422,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
199,1971-07-18,3.3,0.226087,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
200,1971-07-19,17.53,0.523569,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
201,1971-07-20,0.76,0.412509,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
202,1971-07-21,0,0.261785,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
203,1971-07-22,0,0.186422,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
204,1971-07-23,0,0.150725,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
205,1971-07-24,1.78,0.150725,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
206,1971-07-25,1.78,0.186422,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
207,1971-07-26,10.92,0.412509,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
208,1971-07-27,4.83,0.372845,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
209,1971-07-28,0,0.186422,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
210,1971-07-29,3.56,0.261785,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
211,1971-07-30,14.22,0.563234,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
212,1971-07-31,1.52,0.674294,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
213,1971-08-01,14.99,0.749656,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
214,1971-08-02,5.84,0.975743,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
215,1971-08-03,22.1,2.697176,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
216,1971-08-04,5.84,5.057205,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
217,1971-08-05,0,5.172231,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
218,1971-08-06,0,3.859341,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
219,1971-08-07,0,2.808236,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
220,1971-08-08,0,2.098244,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
221,1971-08-09,0,1.348588,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
222,1971-08-10,0,1.011441,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
223,1971-08-11,6.1,1.047139,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
224,1971-08-12,0,0.825019,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
225,1971-08-13,0,0.638596,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
226,1971-08-14,0,0.487872,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
227,1971-08-15,0,0.448207,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
228,1971-08-16,0,0.412509,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
229,1971-08-17,0,0.337147,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
230,1971-08-18,9.91,0.523569,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
231,1971-08-19,2.03,0.598932,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
232,1971-08-20,0.76,0.412509,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
233,1971-08-21,4.57,0.487872,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
234,1971-08-22,16.76,1.047139,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
235,1971-08-23,0.76,0.523569,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
236,1971-08-24,0,0.372845,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
237,1971-08-25,5.33,0.337147,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
238,1971-08-26,19.05,1.388252,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
239,1971-08-27,32,6.144008,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
240,1971-08-28,0,16.071995,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
241,1971-08-29,0,8.357279,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
242,1971-08-30,0,5.057205,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
243,1971-08-31,0,3.335772,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
244,1971-09-01,3.81,2.360029,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
245,1971-09-02,0,1.796795,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
246,1971-09-03,0,1.31289,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
247,1971-09-04,0,1.122501,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
248,1971-09-05,0,0.975743,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
249,1971-09-06,0.76,0.860716,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
250,1971-09-07,0,0.749656,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
251,1971-09-08,0,0.709992,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
252,1971-09-09,0,0.674294,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
253,1971-09-10,0,0.563234,FALSE,FALSE,FALSE,pre,fernow_WS-3,chemical_addition,chronic
