time,date,Q,C,C_interp,Q_interp,phase,step_days,site
696,2016-02-05,7.8559,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
697,2016-02-26,10.6526,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
698,2016-03-18,4.8732,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
699,2016-04-08,2.5674,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
700,2016-04-29,1.1152,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
701,2016-05-20,0.6243,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
702,2016-06-10,0.3641,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
703,2016-07-01,0.2131,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
704,2016-07-22,0.0944,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
705,2016-08-12,0.0607,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
706,2016-09-02,0.0688,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
707,2016-09-23,0.3465,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
708,2016-10-14,4.5172,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
709,2016-11-04,3.9361,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
710,2016-11-25,13.3184,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
711,2016-12-16,8.9981,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
712,2017-01-06,8.1742,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
713,2017-01-27,10.4099,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
714,2017-02-17,14.0061,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
715,2017-03-10,13.6717,0.003,FALSE,FALSE,post,21,hjandrews_GSWS10
716,2017-03-31,4.5186,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
717,2017-04-21,7.2572,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
718,2017-05-12,2.8506,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
719,2017-06-02,0.3722,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
720,2017-06-23,0.3776,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
721,2017-07-14,0.1766,0.004,FALSE,FALSE,post,21,hjandrews_GSWS10
722,2017-08-04,0.085,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
723,2017-08-25,0.0607,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
724,2017-09-15,0.6459,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
725,2017-10-06,4.3285,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
726,2017-10-27,4.0952,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
727,2017-11-17,10.1119,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
728,2017-12-08,2.442,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
729,2017-12-29,6.5331,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
730,2018-01-19,10.6836,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
731,2018-02-09,5.1402,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
732,2018-03-02,6.9768,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
733,2018-03-23,6.525,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
734,2018-04-13,5.4328,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
735,2018-05-04,0.6001,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
736,2018-05-25,0.2845,0.004,FALSE,FALSE,post,21,hjandrews_GSWS10
737,2018-06-15,0.2292,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
738,2018-07-06,0.1281,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
739,2018-07-27,0.0607,0.003,FALSE,FALSE,post,21,hjandrews_GSWS10
740,2018-08-17,0.0405,0.002,FALSE,FALSE,post,21,hjandrews_GSWS10
741,2018-09-07,0.0485,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
742,2018-09-28,0.0998,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
743,2018-10-19,0.3789,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
744,2018-11-09,1.1205,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
745,2018-11-30,3.2767,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
746,2018-12-21,6.0639,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
747,2019-01-11,1.7192,5e-4,FALSE,FALSE,post,21,hjandrews_GSWS10
