time,date,Q,C,C_interp,Q_interp,phase,step_days,site
1126,2005-05-27,2.4463,0.002259,FALSE,FALSE,post,7,hbef_w1
1127,2005-06-03,1.2839,0.002259,FALSE,FALSE,post,7,hbef_w1
1128,2005-06-10,7.0124,0.002259,FALSE,FALSE,post,7,hbef_w1
1129,2005-06-17,7.1459,0.002259,FALSE,FALSE,post,7,hbef_w1
1130,2005-06-24,1.3363,0.002259,FALSE,FALSE,post,7,hbef_w1
1131,2005-07-01,1.7322,0.002259,FALSE,FALSE,post,7,hbef_w1
1132,2005-07-08,1.4699,0.002259,FALSE,FALSE,post,7,hbef_w1
1133,2005-07-15,0.7635,0.002259,FALSE,FALSE,post,7,hbef_w1
1134,2005-07-22,0.2747,0.002259,FALSE,FALSE,post,7,hbef_w1
1135,2005-07-29,0.1343,0.002259,FALSE,FALSE,post,7,hbef_w1
1136,2005-08-05,0.1022,0.002259,TRUE,FALSE,post,7,hbef_w1
1137,2005-08-12,0.0669,0.002259,FALSE,FALSE,post,7,hbef_w1
1138,2005-08-19,0.0901,0.002259,FALSE,FALSE,post,7,hbef_w1
1139,2005-08-26,8.948,0.002259,FALSE,FALSE,post,7,hbef_w1
1140,2005-09-02,1.6604,0.002259,FALSE,FALSE,post,7,hbef_w1
1141,2005-09-09,0.309,0.002259,FALSE,FALSE,post,7,hbef_w1
1142,2005-09-16,0.5817,0.002259,FALSE,FALSE,post,7,hbef_w1
1143,2005-09-23,0.681,0.002259,FALSE,FALSE,post,7,hbef_w1
1144,2005-09-30,0.7801,0.002259,FALSE,FALSE,post,7,hbef_w1
1145,2005-10-07,18.9132,0.002259,FALSE,FALSE,post,7,hbef_w1
1146,2005-10-14,18.4555,0.002259,FALSE,FALSE,post,7,hbef_w1
1147,2005-10-21,6.9493,0.002259,FALSE,FALSE,post,7,hbef_w1
1148,2005-10-28,3.0388,0.002259,FALSE,FALSE,post,7,hbef_w1
1149,2005-11-04,4.9122,0.002259,FALSE,FALSE,post,7,hbef_w1
1150,2005-11-11,8.9742,0.002259,FALSE,FALSE,post,7,hbef_w1
1151,2005-11-18,6.5648,0.002259,FALSE,FALSE,post,7,hbef_w1
1152,2005-11-25,12.1679,0.02259,FALSE,FALSE,post,7,hbef_w1
1153,2005-12-02,4.1487,0.024849,FALSE,FALSE,post,7,hbef_w1
1154,2005-12-09,1.636,0.024849,FALSE,FALSE,post,7,hbef_w1
1155,2005-12-16,1.1647,0.031626,FALSE,FALSE,post,7,hbef_w1
1156,2005-12-23,3.7815,0.149092,FALSE,FALSE,post,7,hbef_w1
1157,2005-12-30,4.8544,0.092618,FALSE,FALSE,post,7,hbef_w1
1158,2006-01-06,2.3361,0.06551,FALSE,FALSE,post,7,hbef_w1
1159,2006-01-13,24.1337,0.162646,FALSE,FALSE,post,7,hbef_w1
1160,2006-01-20,5.2748,0.092618,FALSE,FALSE,post,7,hbef_w1
1161,2006-01-27,2.1505,0.063251,FALSE,FALSE,post,7,hbef_w1
1162,2006-02-03,8.5875,0.160387,FALSE,FALSE,post,7,hbef_w1
1163,2006-02-10,1.9708,0.06551,FALSE,FALSE,post,7,hbef_w1
1164,2006-02-17,1.8551,0.058733,FALSE,FALSE,post,7,hbef_w1
1165,2006-02-24,1.0435,0.049697,FALSE,FALSE,post,7,hbef_w1
1166,2006-03-03,0.7831,0.038402,FALSE,FALSE,post,7,hbef_w1
1167,2006-03-10,7.1839,0.207825,FALSE,FALSE,post,7,hbef_w1
1168,2006-03-17,2.1506,0.146833,FALSE,FALSE,post,7,hbef_w1
1169,2006-03-24,1.8493,0.076805,FALSE,FALSE,post,7,hbef_w1
1170,2006-03-31,4.0069,0.117466,FALSE,FALSE,post,7,hbef_w1
1171,2006-04-07,4.0163,0.126502,FALSE,FALSE,post,7,hbef_w1
1172,2006-04-14,2.0254,0.04405,FALSE,FALSE,post,7,hbef_w1
1173,2006-04-21,2.9571,0.038402,FALSE,FALSE,post,7,hbef_w1
1174,2006-04-28,3.1543,0.002259,FALSE,FALSE,post,7,hbef_w1
1175,2006-05-05,2.3227,0.002259,FALSE,FALSE,post,7,hbef_w1
1176,2006-05-12,19.4886,0.096006,FALSE,FALSE,post,7,hbef_w1
1177,2006-05-19,11.3538,0.002259,FALSE,FALSE,post,7,hbef_w1
1178,2006-05-26,2.1355,0.002259,FALSE,FALSE,post,7,hbef_w1
1179,2006-06-02,2.3854,0.002259,FALSE,FALSE,post,7,hbef_w1
1180,2006-06-09,5.1833,0.002259,FALSE,FALSE,post,7,hbef_w1
1181,2006-06-16,1.4339,0.002259,FALSE,FALSE,post,7,hbef_w1
1182,2006-06-23,4.8418,0.002259,FALSE,FALSE,post,7,hbef_w1
1183,2006-06-30,2.8048,0.002259,FALSE,FALSE,post,7,hbef_w1
1184,2006-07-07,2.7573,0.002259,FALSE,FALSE,post,7,hbef_w1
1185,2006-07-14,1.6606,0.002259,FALSE,FALSE,post,7,hbef_w1
1186,2006-07-21,1.1831,0.002259,FALSE,FALSE,post,7,hbef_w1
1187,2006-07-28,0.8105,0.002259,FALSE,FALSE,post,7,hbef_w1
1188,2006-08-04,0.3539,0.002259,FALSE,FALSE,post,7,hbef_w1
1189,2006-08-11,0.1438,0.002259,FALSE,FALSE,post,7,hbef_w1
1190,2006-08-18,0.3244,0.002259,FALSE,FALSE,post,7,hbef_w1
1191,2006-08-25,0.1546,0.002259,FALSE,FALSE,post,7,hbef_w1
1192,2006-09-01,0.1562,0.002259,FALSE,FALSE,post,7,hbef_w1
1193,2006-09-08,0.0669,0.002259,TRUE,FALSE,post,7,hbef_w1
1194,2006-09-15,0.1051,0.002259,TRUE,FALSE,post,7,hbef_w1
1195,2006-09-22,0.1783,0.002259,FALSE,FALSE,post,7,hbef_w1
1196,2006-09-29,0.4931,0.002259,FALSE,FALSE,post,7,hbef_w1
1197,2006-10-06,0.618,0.002259,FALSE,FALSE,post,7,hbef_w1
1198,2006-10-13,2.9668,0.002259,FALSE,FALSE,post,7,hbef_w1
1199,2006-10-20,10.8315,0.257522,FALSE,FALSE,post,7,hbef_w1
1200,2006-10-27,13.8142,0.115207,FALSE,FALSE,post,7,hbef_w1
1201,2006-11-03,5.016,0.06551,FALSE,FALSE,post,7,hbef_w1
1202,2006-11-10,8.15,0.115207,FALSE,FALSE,post,7,hbef_w1
1203,2006-11-17,14.4788,0.142315,FALSE,FALSE,post,7,hbef_w1
1204,2006-11-24,1.7954,0.094877,FALSE,FALSE,post,7,hbef_w1
1205,2006-12-01,6.7441,0.180717,FALSE,FALSE,post,7,hbef_w1
1206,2006-12-08,1.8945,0.162646,FALSE,FALSE,post,7,hbef_w1
1207,2006-12-15,1.9324,0.160387,FALSE,FALSE,post,7,hbef_w1
1208,2006-12-22,12.5577,0.329809,FALSE,FALSE,post,7,hbef_w1
1209,2006-12-29,2.6818,0.257522,FALSE,FALSE,post,7,hbef_w1
1210,2007-01-05,10.562,0.363694,FALSE,FALSE,post,7,hbef_w1
1211,2007-01-12,2.7423,0.286889,FALSE,FALSE,post,7,hbef_w1
1212,2007-01-19,1.4258,0.264299,FALSE,FALSE,post,7,hbef_w1
1213,2007-01-26,0.8281,0.234933,FALSE,FALSE,post,7,hbef_w1
1214,2007-02-02,0.7311,0.221379,FALSE,FALSE,post,7,hbef_w1
1215,2007-02-09,0.5537,0.207825,FALSE,FALSE,post,7,hbef_w1
1216,2007-02-16,0.4286,0.192012,FALSE,FALSE,post,7,hbef_w1
1217,2007-02-23,0.4396,0.17394,FALSE,FALSE,post,7,hbef_w1
1218,2007-03-02,0.4427,0.171681,FALSE,FALSE,post,7,hbef_w1
1219,2007-03-09,3.279,0.487937,FALSE,FALSE,post,7,hbef_w1
1220,2007-03-16,3.2673,0.54667,FALSE,FALSE,post,7,hbef_w1
1221,2007-03-23,14.1077,0.600885,FALSE,FALSE,post,7,hbef_w1
1222,2007-03-30,6.3694,0.54667,FALSE,FALSE,post,7,hbef_w1
1223,2007-04-06,2.483,0.429204,FALSE,FALSE,post,7,hbef_w1
1224,2007-04-13,14.667,0.429204,FALSE,FALSE,post,7,hbef_w1
1225,2007-04-20,14.5621,0.456311,FALSE,FALSE,post,7,hbef_w1
1226,2007-04-27,5.3896,0.271076,FALSE,FALSE,post,7,hbef_w1
1227,2007-05-04,1.9302,0.15361,FALSE,FALSE,post,7,hbef_w1
1228,2007-05-11,2.7554,0.02259,FALSE,FALSE,post,7,hbef_w1
1229,2007-05-18,4.9783,0.142315,FALSE,FALSE,post,7,hbef_w1
1230,2007-05-25,1.2497,0.013554,FALSE,FALSE,post,7,hbef_w1
1231,2007-06-01,2.049,0.013554,FALSE,FALSE,post,7,hbef_w1
1232,2007-06-08,1.1556,0.002259,FALSE,FALSE,post,7,hbef_w1
1233,2007-06-15,0.5202,0.002259,FALSE,FALSE,post,7,hbef_w1
1234,2007-06-22,0.2547,0.002259,FALSE,FALSE,post,7,hbef_w1
1235,2007-06-29,0.1118,0.002259,FALSE,FALSE,post,7,hbef_w1
1236,2007-07-06,2.2566,0.002259,FALSE,FALSE,post,7,hbef_w1
1237,2007-07-13,1.7927,0.002259,FALSE,FALSE,post,7,hbef_w1
1238,2007-07-20,2.5367,0.002259,FALSE,FALSE,post,7,hbef_w1
1239,2007-07-27,0.2701,0.002259,FALSE,FALSE,post,7,hbef_w1
1240,2007-08-03,1.9334,0.002259,TRUE,FALSE,post,7,hbef_w1
1241,2007-08-10,0.7142,0.002259,FALSE,FALSE,post,7,hbef_w1
1242,2007-08-17,0.2193,0.002259,FALSE,FALSE,post,7,hbef_w1
1243,2007-08-24,0.5863,0.002259,FALSE,FALSE,post,7,hbef_w1
1244,2007-08-31,0.1883,0.002259,FALSE,FALSE,post,7,hbef_w1
1245,2007-09-07,0.5365,0.002259,FALSE,FALSE,post,7,hbef_w1
1246,2007-09-14,2.281,0.002259,FALSE,FALSE,post,7,hbef_w1
1247,2007-09-21,0.249,0.002259,FALSE,FALSE,post,7,hbef_w1
1248,2007-09-28,0.3966,0.002259,FALSE,FALSE,post,7,hbef_w1
1249,2007-10-05,0.8982,0.002259,FALSE,FALSE,post,7,hbef_w1
1250,2007-10-12,3.1123,0.002259,FALSE,FALSE,post,7,hbef_w1
1251,2007-10-19,9.6578,0.036143,FALSE,FALSE,post,7,hbef_w1
1252,2007-10-26,9.838,0.019201,FALSE,FALSE,post,7,hbef_w1
1253,2007-11-02,6.022,0.002259,FALSE,FALSE,post,7,hbef_w1
1254,2007-11-09,5.0082,0.045179,FALSE,FALSE,post,7,hbef_w1
1255,2007-11-16,5.7965,0.085841,FALSE,FALSE,post,7,hbef_w1
1256,2007-11-23,6.989,0.092618,FALSE,FALSE,post,7,hbef_w1
1257,2007-11-30,2.6712,0.117466,FALSE,FALSE,post,7,hbef_w1
1258,2007-12-07,1.5984,0.097136,FALSE,FALSE,post,7,hbef_w1
1259,2007-12-14,1.2141,0.101653,FALSE,FALSE,post,7,hbef_w1
1260,2007-12-21,4.802,0.318514,FALSE,FALSE,post,7,hbef_w1
1261,2007-12-28,2.2014,0.149092,FALSE,FALSE,post,7,hbef_w1
1262,2008-01-04,10.1125,0.137797,FALSE,FALSE,post,7,hbef_w1
1263,2008-01-11,5.762,0.221379,FALSE,FALSE,post,7,hbef_w1
1264,2008-01-18,1.9065,0.164905,FALSE,FALSE,post,7,hbef_w1
1265,2008-01-25,1.5455,0.137797,FALSE,FALSE,post,7,hbef_w1
1266,2008-02-01,2.2612,0.151351,FALSE,FALSE,post,7,hbef_w1
1267,2008-02-08,2.2593,0.119725,FALSE,FALSE,post,7,hbef_w1
1268,2008-02-15,5.8766,0.14005600000000001,FALSE,FALSE,post,7,hbef_w1
1269,2008-02-22,2.572,0.180717,FALSE,FALSE,post,7,hbef_w1
1270,2008-02-29,2.0494,0.144574,FALSE,FALSE,post,7,hbef_w1
1271,2008-03-07,10.2347,0.302702,FALSE,FALSE,post,7,hbef_w1
1272,2008-03-14,3.7819,0.216861,FALSE,FALSE,post,7,hbef_w1
1273,2008-03-21,3.2619,0.203307,FALSE,FALSE,post,7,hbef_w1
1274,2008-03-28,4.3766,0.182976,FALSE,FALSE,post,7,hbef_w1
1275,2008-04-04,14.5941,0.259781,FALSE,FALSE,post,7,hbef_w1
1276,2008-04-11,22.652,0.28463,FALSE,FALSE,post,7,hbef_w1
1277,2008-04-18,19.8798,0.223638,FALSE,FALSE,post,7,hbef_w1
1278,2008-04-25,13.1237,0.090359,FALSE,FALSE,post,7,hbef_w1
1279,2008-05-02,4.576,0.121984,FALSE,FALSE,post,7,hbef_w1
1280,2008-05-09,1.9549,0.009036,FALSE,FALSE,post,7,hbef_w1
1281,2008-05-16,1.0932,0.002259,FALSE,FALSE,post,7,hbef_w1
1282,2008-05-23,0.6339,0.033884,FALSE,FALSE,post,7,hbef_w1
1283,2008-05-30,0.5235,0.002259,FALSE,FALSE,post,7,hbef_w1
1284,2008-06-06,0.7402,0.002259,FALSE,FALSE,post,7,hbef_w1
1285,2008-06-13,0.3088,0.002259,FALSE,FALSE,post,7,hbef_w1
1286,2008-06-20,0.9561,0.002259,FALSE,FALSE,post,7,hbef_w1
1287,2008-06-27,2.5043,0.002259,FALSE,FALSE,post,7,hbef_w1
1288,2008-07-04,0.4119,0.002259,FALSE,FALSE,post,7,hbef_w1
1289,2008-07-11,0.3463,0.002259,FALSE,FALSE,post,7,hbef_w1
1290,2008-07-18,3.3883,0.002259,FALSE,FALSE,post,7,hbef_w1
1291,2008-07-25,3.9521,0.002259,FALSE,FALSE,post,7,hbef_w1
1292,2008-08-01,14.5273,0.002259,FALSE,FALSE,post,7,hbef_w1
1293,2008-08-08,6.9719,0.002259,FALSE,FALSE,post,7,hbef_w1
1294,2008-08-15,1.6047,0.002259,FALSE,FALSE,post,7,hbef_w1
1295,2008-08-22,0.5385,0.002259,FALSE,FALSE,post,7,hbef_w1
1296,2008-08-29,0.1755,0.002259,FALSE,FALSE,post,7,hbef_w1
1297,2008-09-05,0.7692,0.002259,FALSE,FALSE,post,7,hbef_w1
1298,2008-09-12,1.9046,0.002259,FALSE,FALSE,post,7,hbef_w1
1299,2008-09-19,0.4093,0.002259,FALSE,FALSE,post,7,hbef_w1
1300,2008-09-26,10.4936,0.020331,FALSE,FALSE,post,7,hbef_w1
1301,2008-10-03,3.3305,0.002259,FALSE,FALSE,post,7,hbef_w1
1302,2008-10-10,1.3839,0.002259,FALSE,FALSE,post,7,hbef_w1
1303,2008-10-17,1.5009,0.002259,FALSE,FALSE,post,7,hbef_w1
1304,2008-10-24,13.7828,0.020331,FALSE,FALSE,post,7,hbef_w1
1305,2008-10-31,2.957,0.002259,FALSE,FALSE,post,7,hbef_w1
1306,2008-11-07,5.966,0.029367,FALSE,FALSE,post,7,hbef_w1
1307,2008-11-14,11.565,0.060992,FALSE,FALSE,post,7,hbef_w1
1308,2008-11-21,6.3599,0.045179,FALSE,FALSE,post,7,hbef_w1
1309,2008-11-28,3.6886,0.070028000000000007,FALSE,FALSE,post,7,hbef_w1
1310,2008-12-05,3.2264,0.060992,FALSE,FALSE,post,7,hbef_w1
1311,2008-12-12,11.8862,0.172811,FALSE,FALSE,post,7,hbef_w1
1312,2008-12-19,2.8105,0.103912,FALSE,FALSE,post,7,hbef_w1
1313,2008-12-26,5.1016,0.169422,FALSE,FALSE,post,7,hbef_w1
1314,2009-01-02,1.9497,0.112948,FALSE,FALSE,post,7,hbef_w1
1315,2009-01-09,1.2453,0.070028000000000007,FALSE,FALSE,post,7,hbef_w1
1316,2009-01-16,1.0651,0.056474,FALSE,FALSE,post,7,hbef_w1
1317,2009-01-23,0.9148,0.040661,FALSE,FALSE,post,7,hbef_w1
1318,2009-01-30,0.8388,0.033884,FALSE,FALSE,post,7,hbef_w1
1319,2009-02-06,2.0277,0.058733,FALSE,FALSE,post,7,hbef_w1
1320,2009-02-13,4.0564,0.192012,FALSE,FALSE,post,7,hbef_w1
1321,2009-02-20,1.9341,0.092618,FALSE,FALSE,post,7,hbef_w1
1322,2009-02-27,3.2326,0.185235,FALSE,FALSE,post,7,hbef_w1
1323,2009-03-06,5.7113,0.271076,FALSE,FALSE,post,7,hbef_w1
1324,2009-03-13,6.4107,0.19653,FALSE,FALSE,post,7,hbef_w1
1325,2009-03-20,6.8583,0.228156,FALSE,FALSE,post,7,hbef_w1
1326,2009-03-27,16.613,0.271076,FALSE,FALSE,post,7,hbef_w1
1327,2009-04-03,15.5587,0.212343,FALSE,FALSE,post,7,hbef_w1
1328,2009-04-10,3.5799,0.137797,FALSE,FALSE,post,7,hbef_w1
1329,2009-04-17,4.3086,0.049697,FALSE,FALSE,post,7,hbef_w1
1330,2009-04-24,3.9648,0.024849,FALSE,FALSE,post,7,hbef_w1
1331,2009-05-01,3.062,0.002259,FALSE,FALSE,post,7,hbef_w1
1332,2009-05-08,4.4709,0.004518,FALSE,FALSE,post,7,hbef_w1
1333,2009-05-15,4.9696,0.011295,FALSE,FALSE,post,7,hbef_w1
1334,2009-05-22,4.3052,0.016942,FALSE,FALSE,post,7,hbef_w1
1335,2009-05-29,5.7546,0.002259,FALSE,FALSE,post,7,hbef_w1
1336,2009-06-05,1.2769,0.002259,FALSE,FALSE,post,7,hbef_w1
1337,2009-06-12,5.3616,0.002259,FALSE,FALSE,post,7,hbef_w1
1338,2009-06-19,5.8197,0.002259,FALSE,FALSE,post,7,hbef_w1
1339,2009-06-26,4.2145,0.002259,FALSE,FALSE,post,7,hbef_w1
1340,2009-07-03,11.6379,0.002259,FALSE,FALSE,post,7,hbef_w1
1341,2009-07-10,3.7689,0.002259,FALSE,FALSE,post,7,hbef_w1
1342,2009-07-17,2.335,0.002259,FALSE,FALSE,post,7,hbef_w1
1343,2009-07-24,6.3168,0.002259,FALSE,FALSE,post,7,hbef_w1
1344,2009-07-31,11.8829,0.002259,FALSE,FALSE,post,7,hbef_w1
1345,2009-08-07,2.0963,0.002259,FALSE,FALSE,post,7,hbef_w1
1346,2009-08-14,1.0343,0.002259,FALSE,FALSE,post,7,hbef_w1
1347,2009-08-21,3.7526,0.002259,FALSE,FALSE,post,7,hbef_w1
1348,2009-08-28,1.2581,0.002259,FALSE,FALSE,post,7,hbef_w1
1349,2009-09-04,0.3578,0.002259,FALSE,FALSE,post,7,hbef_w1
1350,2009-09-11,0.137,0.002259,FALSE,FALSE,post,7,hbef_w1
1351,2009-09-18,0.01,0.002259,FALSE,FALSE,post,7,hbef_w1
1352,2009-09-25,0.8175,0.002259,FALSE,FALSE,post,7,hbef_w1
1353,2009-10-02,4.9527,0.002259,FALSE,FALSE,post,7,hbef_w1
1354,2009-10-09,2.791,0.002259,FALSE,FALSE,post,7,hbef_w1
1355,2009-10-16,1.4791,0.002259,FALSE,FALSE,post,7,hbef_w1
1356,2009-10-23,13.2158,0.062122,FALSE,FALSE,post,7,hbef_w1
1357,2009-10-30,3.1123,0.002259,FALSE,FALSE,post,7,hbef_w1
1358,2009-11-06,1.7927,0.002259,FALSE,FALSE,post,7,hbef_w1
1359,2009-11-13,8.609,0.002259,FALSE,FALSE,post,7,hbef_w1
1360,2009-11-20,7.4893,0.002259,FALSE,FALSE,post,7,hbef_w1
1361,2009-11-27,9.3597,0.009036,FALSE,FALSE,post,7,hbef_w1
1362,2009-12-04,5.4112,0.013554,FALSE,FALSE,post,7,hbef_w1
1363,2009-12-11,1.9661,0.029367,FALSE,FALSE,post,7,hbef_w1
1364,2009-12-18,1.2543,0.020331,FALSE,FALSE,post,7,hbef_w1
1365,2009-12-25,7.3924,0.101653,FALSE,FALSE,post,7,hbef_w1
1366,2010-01-01,2.0845,0.04292,FALSE,FALSE,post,7,hbef_w1
1367,2010-01-08,1.4618,0.024849,FALSE,FALSE,post,7,hbef_w1
1368,2010-01-15,1.3224,0.029367,FALSE,FALSE,post,7,hbef_w1
1369,2010-01-22,14.7682,0.17394,FALSE,FALSE,post,7,hbef_w1
1370,2010-01-29,2.3341,0.097136,FALSE,FALSE,post,7,hbef_w1
1371,2010-02-05,1.3308,0.067769,FALSE,FALSE,post,7,hbef_w1
1372,2010-02-12,0.9916,0.056474,FALSE,FALSE,post,7,hbef_w1
1373,2010-02-19,0.8355,0.049697,FALSE,FALSE,post,7,hbef_w1
1374,2010-02-26,3.6708,0.098265,FALSE,FALSE,post,7,hbef_w1
1375,2010-03-05,4.6844,0.101653,FALSE,FALSE,post,7,hbef_w1
1376,2010-03-12,12.8409,0.146833,FALSE,FALSE,post,7,hbef_w1
1377,2010-03-19,15.0391,0.155869,FALSE,FALSE,post,7,hbef_w1
1378,2010-03-26,13.2119,0.115207,FALSE,FALSE,post,7,hbef_w1
1379,2010-04-02,6.4048,0.018072,FALSE,FALSE,post,7,hbef_w1
1380,2010-04-09,4.8031,0.033884,FALSE,FALSE,post,7,hbef_w1
1381,2010-04-16,8.0835,0.06551,FALSE,FALSE,post,7,hbef_w1
1382,2010-04-23,3.86,0.006777,FALSE,FALSE,post,7,hbef_w1
1383,2010-04-30,2.7893,0.002259,FALSE,FALSE,post,7,hbef_w1
1384,2010-05-07,6.0387,0.031626,FALSE,FALSE,post,7,hbef_w1
1385,2010-05-14,2.0905,0.002259,FALSE,FALSE,post,7,hbef_w1
1386,2010-05-21,0.8997,0.002259,FALSE,FALSE,post,7,hbef_w1
1387,2010-05-28,0.4119,0.002259,FALSE,FALSE,post,7,hbef_w1
1388,2010-06-04,1.1058,0.002259,FALSE,FALSE,post,7,hbef_w1
1389,2010-06-11,1.0245,0.002259,FALSE,FALSE,post,7,hbef_w1
1390,2010-06-18,0.7604,0.002259,FALSE,FALSE,post,7,hbef_w1
1391,2010-06-25,5.4627,0.054215,FALSE,FALSE,post,7,hbef_w1
1392,2010-07-02,0.4259,0.002259,FALSE,FALSE,post,7,hbef_w1
1393,2010-07-09,0.3676,0.015813,FALSE,FALSE,post,7,hbef_w1
1394,2010-07-16,1.4427,0.002259,FALSE,FALSE,post,7,hbef_w1
1395,2010-07-23,1.0495,0.002259,FALSE,FALSE,post,7,hbef_w1
1396,2010-07-30,0.5892,0.002259,FALSE,FALSE,post,7,hbef_w1
1397,2010-08-06,0.3158,0.002259,FALSE,FALSE,post,7,hbef_w1
1398,2010-08-13,0.3785,0.002259,FALSE,FALSE,post,7,hbef_w1
1399,2010-08-20,0.8726,0.002259,FALSE,FALSE,post,7,hbef_w1
1400,2010-08-27,0.3564,0.002259,FALSE,FALSE,post,7,hbef_w1
1401,2010-09-03,0.1695,0.002259,TRUE,FALSE,post,7,hbef_w1
1402,2010-09-10,0.1544,0.002259,FALSE,FALSE,post,7,hbef_w1
1403,2010-09-17,0.4751,0.002259,FALSE,FALSE,post,7,hbef_w1
1404,2010-09-24,5.8324,0.079064,FALSE,FALSE,post,7,hbef_w1
1405,2010-10-01,13.6244,0.037273,FALSE,FALSE,post,7,hbef_w1
1406,2010-10-08,1.6011,0.002259,FALSE,FALSE,post,7,hbef_w1
1407,2010-10-15,7.5029,0.058733,FALSE,FALSE,post,7,hbef_w1
1408,2010-10-22,5.6744,0.002259,FALSE,FALSE,post,7,hbef_w1
1409,2010-10-29,3.5901,0.002259,FALSE,FALSE,post,7,hbef_w1
1410,2010-11-05,6.9605,0.029367,FALSE,FALSE,post,7,hbef_w1
1411,2010-11-12,4.9941,0.002259,FALSE,FALSE,post,7,hbef_w1
1412,2010-11-19,4.2131,0.067769,FALSE,FALSE,post,7,hbef_w1
1413,2010-11-26,9.7624,0.067769,FALSE,FALSE,post,7,hbef_w1
1414,2010-12-03,4.8289,0.167164,FALSE,FALSE,post,7,hbef_w1
1415,2010-12-10,13.6533,0.307219,FALSE,FALSE,post,7,hbef_w1
1416,2010-12-17,2.8199,0.182976,FALSE,FALSE,post,7,hbef_w1
1417,2010-12-24,1.6557,0.15361,FALSE,FALSE,post,7,hbef_w1
1418,2010-12-31,4.0782,0.266558,FALSE,FALSE,post,7,hbef_w1
1419,2011-01-07,1.987,0.189753,FALSE,FALSE,post,7,hbef_w1
1420,2011-01-14,1.7112,0.15361,FALSE,FALSE,post,7,hbef_w1
1421,2011-01-21,1.296,0.13102,FALSE,FALSE,post,7,hbef_w1
1422,2011-01-28,1.0714,0.099395,FALSE,FALSE,post,7,hbef_w1
1423,2011-02-04,0.9257,0.085841,FALSE,FALSE,post,7,hbef_w1
1424,2011-02-11,0.8171,0.06551,FALSE,FALSE,post,7,hbef_w1
1425,2011-02-18,1.6197,0.121984,FALSE,FALSE,post,7,hbef_w1
1426,2011-02-25,1.0631,0.090359,FALSE,FALSE,post,7,hbef_w1
1427,2011-03-04,18.4713,0.521821,FALSE,FALSE,post,7,hbef_w1
1428,2011-03-11,8.6355,0.318514,FALSE,FALSE,post,7,hbef_w1
1429,2011-03-18,9.9194,0.311737,FALSE,FALSE,post,7,hbef_w1
1430,2011-03-25,2.7192,0.228156,FALSE,FALSE,post,7,hbef_w1
1431,2011-04-01,4.2006,0.212343,FALSE,FALSE,post,7,hbef_w1
1432,2011-04-08,30.871,0.343363,FALSE,FALSE,post,7,hbef_w1
1433,2011-04-15,14.6209,0.243968,FALSE,FALSE,post,7,hbef_w1
1434,2011-04-22,18.6877,0.212343,FALSE,FALSE,post,7,hbef_w1
1435,2011-04-29,9.0958,0.124243,FALSE,FALSE,post,7,hbef_w1
1436,2011-05-06,3.2808,0.063251,FALSE,FALSE,post,7,hbef_w1
1437,2011-05-13,9.0664,0.128761,FALSE,FALSE,post,7,hbef_w1
1438,2011-05-20,10.2104,0.076805,FALSE,FALSE,post,7,hbef_w1
1439,2011-05-27,2.7703,0.002259,FALSE,FALSE,post,7,hbef_w1
1440,2011-06-03,0.906,0.002259,FALSE,FALSE,post,7,hbef_w1
1441,2011-06-10,1.1912,0.002259,FALSE,FALSE,post,7,hbef_w1
1442,2011-06-17,0.8499,0.002259,FALSE,FALSE,post,7,hbef_w1
1443,2011-06-24,3.5952,0.002259,FALSE,FALSE,post,7,hbef_w1
1444,2011-07-01,0.6135,0.002259,FALSE,FALSE,post,7,hbef_w1
1445,2011-07-08,0.329,0.002259,FALSE,FALSE,post,7,hbef_w1
1446,2011-07-15,0.0863,0.002259,FALSE,FALSE,post,7,hbef_w1
1447,2011-07-22,0.0626,0.002259,TRUE,FALSE,post,7,hbef_w1
1448,2011-07-29,0.1071,0.002259,TRUE,FALSE,post,7,hbef_w1
1449,2011-08-05,0.2535,0.002259,FALSE,FALSE,post,7,hbef_w1
1450,2011-08-12,2.6177,0.002259,FALSE,FALSE,post,7,hbef_w1
1451,2011-08-19,2.6036,0.070028000000000007,FALSE,FALSE,post,7,hbef_w1
1452,2011-08-26,22.5865,0.038402,FALSE,FALSE,post,7,hbef_w1
1453,2011-09-02,7.0388,0.020331,TRUE,FALSE,post,7,hbef_w1
1454,2011-09-09,3.0257,0.002259,FALSE,FALSE,post,7,hbef_w1
1455,2011-09-16,1.2813,0.011295,FALSE,FALSE,post,7,hbef_w1
1456,2011-09-23,2.7684,0.002259,FALSE,FALSE,post,7,hbef_w1
1457,2011-09-30,16.6172,0.070028000000000007,FALSE,FALSE,post,7,hbef_w1
1458,2011-10-07,2.1178,0.002259,FALSE,FALSE,post,7,hbef_w1
1459,2011-10-14,10.1365,0.027108,FALSE,FALSE,post,7,hbef_w1
1460,2011-10-21,2.8,0.013554,FALSE,FALSE,post,7,hbef_w1
1461,2011-10-28,2.8451,0.029367,FALSE,FALSE,post,7,hbef_w1
1462,2011-11-04,1.8229,0.054215,FALSE,FALSE,post,7,hbef_w1
1463,2011-11-11,2.9825,0.085841,FALSE,FALSE,post,7,hbef_w1
1464,2011-11-18,1.9898,0.135538,FALSE,FALSE,post,7,hbef_w1
1465,2011-11-25,8.657,0.583943,FALSE,FALSE,post,7,hbef_w1
1466,2011-12-02,5.6729,0.390801,FALSE,FALSE,post,7,hbef_w1
